mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,label
-565.0459,69.59145,-22.932415,14.277884,12.857273,-3.9407194,-9.615695,-7.3776755,-13.81934,-2.2936237,1.459545,-0.28135067,-4.5998936,0.6733539,-5.3982964,5.695541,-10.730092,-0.5932262,-3.9103673,-0.8551272,-7.2776055,-2.0332403,-3.3128386,-2.3755412,-5.187096,0.75313216,-5.8418465,-2.5230517,-2.982236,-3.2633128,-3.3922384,-3.0415227,-2.7825444,-1.2319739,2.6317706,3.1412246,7.3703036,11.100601,11.558108,13.403537,166.16624,61.243587,37.87124,19.926382,15.390652,18.975876,17.694838,12.2671175,17.299557,10.085081,12.608089,7.351185,10.317812,8.52822,10.442788,6.8504004,14.297071,9.087348,7.2601953,5.8840666,9.328337,5.9147744,5.7828774,5.4629636,6.7658434,3.9919991,7.3174596,5.413316,5.7166133,6.6438975,6.1801147,6.5205255,8.679082,14.215079,16.68221,16.469564,13.675928,16.115442,20.987175,20.10332,neutral
-583.1207,78.73949,-11.126215,12.213552,8.254549,3.277784,-9.15272,-7.5467367,-8.072994,-5.8796625,-4.093048,-1.8040912,-4.389188,-5.0151534,-2.7514277,4.39856,-12.620416,-0.60435605,-7.453772,-2.444018,-8.857615,-1.9816387,-5.577401,-4.083138,-5.5022817,-2.7896588,-5.563279,-2.3979573,-5.385342,-3.3545485,0.090248354,3.132485,2.5607545,4.2845078,0.21155235,-0.4307301,1.6963922,5.4331264,12.919849,14.574427,164.70198,66.84673,32.13506,21.721027,19.938717,14.908475,15.308486,13.01461,10.9472,9.852744,12.119587,7.1725726,11.836535,10.5086155,10.918085,7.2523837,14.893119,8.708596,9.736431,5.187531,9.327132,6.1782813,7.0667195,6.4722595,5.833304,4.7849507,7.205786,5.644692,5.765317,5.7386975,8.257551,11.380639,17.48164,14.269626,12.626293,7.1771765,8.378538,12.099022,14.88012,14.682976,sad
-604.69073,76.66462,-9.567838,9.370399,12.642776,2.4364226,-8.223158,0.21408041,-11.949305,-0.99618727,-0.40242806,0.77736264,-3.6251273,-1.8816626,-1.0744587,4.8812814,-8.799568,0.4566261,-7.4473624,-2.6728182,-8.928645,0.5656854,-8.461751,-0.28730163,-1.9921029,-2.46968,-5.363382,-0.9759106,-1.4405414,2.7458048,2.0239112,3.4748838,0.6633473,-3.4638712,-4.3557563,-1.0700347,5.2361574,12.555221,16.31332,18.098326,162.65503,56.364716,34.320065,23.311243,18.565924,15.3227215,16.74011,14.677284,16.214653,10.211906,10.681469,9.457521,12.493339,11.89416,9.399373,8.663832,12.346913,7.5837173,9.792977,7.7916956,12.588438,6.35125,9.597785,5.7358704,5.7968483,6.568861,7.753791,6.3300276,9.463794,13.062732,13.868336,17.126284,14.134528,9.058902,9.056276,7.1054745,10.927568,16.54806,21.003502,20.691824,calm
-397.81793,56.038475,-29.41513,9.207408,-0.21145818,-10.076885,-11.66406,2.0625255,-16.14934,-6.9221926,-0.66481084,-3.6216395,-8.066333,3.3408673,-10.585381,2.4308896,-6.6813135,-4.149454,-7.253579,-1.9177349,-5.664975,-3.5994017,-4.3469634,-2.0170321,-4.1378694,-0.47463098,-3.9913745,-2.0123737,-1.5533853,0.963892,-1.6748203,2.303214,-0.74141026,-0.726015,-2.704896,0.014981321,2.859702,8.288634,11.858363,10.392658,199.79,56.287773,38.053856,20.587303,23.231611,19.65869,16.856962,17.064186,17.149147,10.505989,12.687415,10.447755,9.509007,7.989463,12.790444,5.1925945,9.269574,9.098967,8.34014,5.780584,7.462756,6.616013,6.3938284,4.900936,6.0796914,5.7245245,6.664292,8.731011,9.239438,8.755691,10.523169,9.644246,9.750365,9.340376,9.639163,7.9928308,10.824792,14.845653,18.55259,16.403212,angry
-464.23972,51.333405,-19.145283,8.782275,-0.8811534,-5.2214646,-10.507866,-3.7346113,-17.05535,-2.6158412,-5.406433,-3.3585775,-6.1290345,-1.446999,-7.292052,2.5632477,-12.353049,-0.9019524,-8.016614,-1.5909669,-6.344232,-2.9307966,-4.587497,-4.639984,-5.3027525,-1.3068051,-5.3593254,-1.96775,-1.2225106,-2.938009,1.8088855,4.4109,0.011499634,3.079769,-0.612341,0.506889,3.2202926,7.027315,9.350524,10.516463,184.64354,58.78086,34.628117,21.454287,18.790478,21.896034,17.24358,14.037205,19.433157,9.62311,11.934269,11.97469,9.996658,8.640324,11.259576,7.6480026,13.755053,7.6245437,9.112215,7.5757246,8.104924,6.4168506,7.5942235,7.0541344,6.916857,6.8126497,8.771781,8.56938,7.927217,9.3012295,8.51908,12.217496,16.389608,13.593571,12.181561,8.982536,10.986126,13.94573,14.280781,14.589022,angry
-553.98157,80.443726,-5.768707,20.079832,-2.7862015,-11.300523,-4.084299,0.50578535,-8.3665085,0.2791535,-3.2695365,-1.7802002,-4.2734847,-0.22339416,-5.1156893,1.9417132,-6.7787466,-1.3325918,-3.835623,-2.1679633,-4.715793,-0.48523957,-5.812675,-1.5867933,-4.776074,0.80975384,-5.2015567,0.8093084,-2.7445552,-0.87962687,-1.6310158,0.22933304,-0.12149133,0.66073817,1.2088572,-0.12772451,1.7048962,2.2344513,6.1897078,9.316852,168.85422,75.85619,37.08813,21.009493,24.631157,35.152943,18.425173,10.0353155,16.313654,9.743589,13.343963,8.809968,9.629049,8.965351,9.440335,7.001486,9.931134,7.128819,6.9242005,6.843292,7.219205,5.9157915,7.8680205,5.80009,6.9090776,5.29574,7.074275,4.96852,5.722552,5.440333,6.3524737,7.3967624,9.544595,10.373086,9.983459,10.013436,8.706267,8.783162,11.090137,11.0138855,angry
-596.2614,81.78442,-4.254365,23.285032,0.37348443,-18.484453,-10.476219,4.39101,-19.593842,4.2353745,-4.8255982,-4.077096,-5.6664567,-1.2590635,-5.081608,0.16248645,-6.010341,-2.7686255,-2.615715,-4.2832026,-5.3771067,-3.2566845,-7.9751287,-3.5447626,-5.5400863,0.1385977,-6.0943384,-2.3010454,-3.5604203,-4.266041,-0.8096694,-0.32828778,3.0442626,2.0882425,4.805623,0.89743644,1.1371418,2.2091315,8.8875265,15.26146,148.5502,61.528656,23.237932,22.67477,25.337923,28.47848,18.544144,12.87933,23.023453,8.574624,13.924922,10.413076,10.151403,9.157912,9.304749,6.927765,10.503244,8.544316,6.559486,7.52807,7.6646295,5.8082833,9.301464,7.579894,6.892099,4.278617,7.338491,5.464603,7.209157,7.85279,5.1164966,8.756561,13.625676,18.834888,14.744877,12.968366,7.95159,10.96552,15.133086,16.726418,sad
-689.05206,85.018875,2.0819957,26.818174,0.89613336,-3.9759235,-8.874274,-0.25452852,-13.451999,7.0677376,-5.7937512,-3.0914118,-4.7795672,-0.47481856,-9.477039,1.3122994,-10.838504,-1.0702809,-4.0091124,-5.7687035,-3.6969852,-3.495957,-7.9454155,-2.4881034,-2.116376,-5.416811,1.6178249,-1.2617439,-2.7750852,-0.59330755,3.5468378,5.3142605,5.7841954,3.7752848,1.2343701,-0.8589683,2.334438,8.452036,13.008425,17.589857,149.67442,56.565735,22.719229,23.35502,31.44283,24.207932,22.612062,9.237806,17.671719,8.668117,16.427008,11.183441,9.697086,9.196522,12.707315,8.186441,11.14525,7.3202353,7.181686,8.321305,5.88698,6.95632,8.906041,6.9803934,6.726802,7.425626,5.4593754,6.342378,6.8751264,9.820981,15.524188,16.5629,17.223633,10.4452715,6.951887,7.060802,8.31232,10.051137,12.989833,18.687225,calm
-624.90076,82.185196,0.6496632,23.068123,1.7485267,-13.145219,-10.257117,2.2301905,-16.596777,5.0891256,-5.581717,-4.109589,-7.2287116,-0.297821,-4.475656,0.32600704,-6.118583,-3.5864608,-3.1939733,-2.905888,-6.0244937,-3.8136487,-7.056091,-0.76336217,-5.927856,1.8267441,-5.3530316,0.39275274,-3.510361,-2.5606902,-0.78769445,0.33668622,3.8979895,1.7372645,4.8186197,0.27995852,0.3639378,3.400581,11.053613,17.617033,152.39343,62.84133,24.98013,20.749775,20.193739,25.724848,20.104856,12.514154,20.706076,9.747753,11.542363,10.3473625,10.930513,9.200837,9.963953,7.7026796,9.209098,7.724305,6.435701,7.849566,7.8815746,6.060789,8.3142395,5.8119383,7.587583,3.9740694,6.8061457,4.8103657,7.515792,5.638344,6.0365996,10.346571,14.5790825,17.288767,13.090757,13.189257,7.2798176,10.41032,16.235203,18.163061,sad
-601.19147,86.80734,-21.32547,27.753338,2.9185271,-21.041626,-15.353445,-1.6776114,-13.175602,3.7371693,-7.45914,-4.2321773,-6.0251822,-0.92494375,-6.770458,1.6857431,-10.329243,2.3426733,-5.8188367,-4.0476975,-4.922969,-5.772263,-5.9453397,-5.2146263,-2.040043,-2.6387787,-2.623749,-3.6306777,-2.7023513,1.1341703,1.1457698,4.17143,3.390904,1.9882363,0.07814119,-1.6246673,1.7770184,4.7833023,12.379085,15.239374,157.02599,57.25841,35.165665,26.889166,29.963936,28.185081,23.204954,10.371832,17.570282,10.058045,19.566526,11.530558,8.267969,8.538783,11.268688,6.7115254,10.412774,6.8702946,8.40842,9.069428,6.560199,6.766552,7.081185,7.471655,5.762979,6.3716946,7.1970224,8.085858,8.61121,10.181864,12.651582,16.92726,15.008676,13.715759,9.877743,8.313356,8.855374,11.466924,16.659552,18.982178,calm
-620.9737,78.176865,-12.053699,24.104282,-1.243823,-12.486347,-6.623148,1.0969384,-14.530622,4.6598854,-1.7079239,-1.4670063,-3.2759752,0.40147614,-6.5049376,5.3433485,-9.440036,0.61445266,-2.3465266,-4.895821,-2.8887663,-2.651283,-6.2995176,-1.9494431,-1.8918638,-0.99380434,-3.0192573,-0.17460297,-3.0177798,-2.1434813,-2.8192549,-0.28380507,0.46296108,2.429378,5.9619102,5.221751,6.75693,7.3607826,13.786101,16.064886,168.0811,60.304867,28.859982,23.114754,24.064754,28.343302,16.667728,11.2675085,21.139545,9.484054,14.985341,10.586229,9.607468,8.672481,12.721771,5.5707426,12.527622,8.024028,7.1887946,9.876832,6.898089,6.156603,8.234247,6.7554584,6.3416314,5.884658,7.5321517,5.8386755,6.82218,5.5952425,6.9355545,5.8773613,8.103571,12.644678,15.670966,16.061668,12.071904,11.404617,17.291548,17.44604,neutral
-449.12653,62.949047,-20.757921,15.036965,-3.064479,-22.395832,-10.182858,6.471184,-17.96671,0.9936695,-1.419383,-3.3464584,-4.468362,0.44573408,-8.666276,2.4108505,-9.109017,-0.52730644,-3.9225762,-3.997821,-5.669432,-2.0926623,-6.6541896,-0.89950967,-6.390269,0.7563789,-7.7483506,0.99801207,-3.6831894,0.25831193,-0.18337016,0.3351219,1.1256008,0.13568495,1.451667,1.0011159,2.1031435,2.8661344,5.62796,9.439937,184.55016,62.453632,40.66381,18.150455,23.231892,38.31487,17.283344,12.525042,20.618982,10.792507,10.848937,8.930846,7.8949685,7.805998,11.823374,5.925081,10.435874,6.3648543,6.1810894,8.63547,7.431048,5.7862186,8.56534,5.3920255,7.409439,4.588799,8.842379,5.10481,6.9041376,7.284046,7.792975,10.495725,11.256661,11.964227,10.16207,9.0303135,9.895207,10.167536,11.061958,11.623202,angry
-579.73553,62.048332,-4.7685394,20.515957,-0.7225848,-6.58742,-10.862209,5.092528,-10.840541,5.226278,-5.015073,-1.2082756,-4.28592,3.6949637,-8.014804,2.6681283,-6.686365,0.06650838,-2.7835996,-0.74857163,-5.754827,-1.8562751,-5.7396064,-0.36478573,-4.4557977,2.1257596,-5.312965,1.2596735,-1.6785299,-0.19302966,1.4553797,2.3027203,4.6815505,3.4053493,3.4169292,1.3669261,3.2375274,5.6848493,11.434401,13.562659,173.77415,62.035233,28.376165,24.61361,23.166723,25.675741,19.012436,8.6661215,15.194851,7.094742,12.792036,10.770413,10.331085,7.807874,11.913795,7.8793526,9.942784,6.56897,6.1396775,7.1138206,8.213071,7.3950143,9.702374,6.5140834,7.383037,5.111311,8.349611,4.4030004,6.3934746,6.743357,8.582303,14.968567,13.571176,15.685926,9.85885,8.747417,6.764392,8.948551,12.556988,13.741665,fearful
-619.2166,67.73737,2.8968172,21.026304,-0.6476233,-1.9362018,-9.460132,2.021535,-9.034106,5.3298554,-1.2808697,1.2710824,-6.070171,2.7170637,-5.28854,3.5034919,-4.90417,3.6678689,-2.797702,-2.5150115,-6.680996,0.6658982,-6.071949,1.2140527,-4.121001,-0.4229219,-4.5349965,0.57633734,-2.67126,0.112855345,1.933834,1.0560733,2.3961613,2.393271,2.5080233,2.3955753,4.36285,6.40819,9.52138,11.594351,169.53557,55.98923,25.517935,25.819859,22.621965,21.520765,19.54025,12.063948,16.556362,7.081842,14.279581,9.180437,11.636881,10.09457,10.689102,7.1564384,11.39245,6.4875355,7.6215186,6.823324,8.422921,5.615934,10.255594,5.885591,6.7271967,5.742411,7.441232,4.6639786,6.4707227,5.9774942,8.562857,14.682652,12.694947,13.315576,9.510749,7.9881344,10.774484,10.797382,12.370266,11.961181,fearful
-657.7029,73.973076,3.050357,23.4373,-1.3319112,1.7843618,-2.441302,1.9937164,-9.593854,3.6932044,0.9963049,-0.4359914,-5.0681844,2.741305,-2.2269504,1.1129135,-5.895579,3.9898171,-1.891451,0.6141217,-5.499677,-1.1927214,-3.8136652,-1.884056,-0.1298855,-0.93793184,-1.441704,2.1115577,-1.2677835,2.4360654,2.4467964,4.7101526,2.8316615,1.8281056,1.763248,1.2764627,1.4684029,3.9925184,8.000196,10.585188,164.02191,64.83177,18.618305,21.999025,19.112968,26.894556,17.057873,11.929953,18.89754,10.071944,12.623824,10.36406,10.7862425,9.230043,9.4229,7.285737,10.68435,5.7732143,7.6714745,5.4295588,8.451904,7.4717684,8.040964,7.1348066,5.6619153,6.5737514,6.7090764,6.0507483,7.299184,8.280446,12.671232,11.37645,13.297272,9.132365,7.2357936,8.092807,6.302685,8.122248,11.60412,12.695967,happy
-452.9422,65.77463,-21.041676,16.150791,-4.0325117,-21.447697,-10.633317,4.701185,-16.400362,2.477408,-3.5593245,-3.1192546,-5.5387955,1.7050829,-8.17095,3.460275,-9.901044,0.67467105,-4.1367607,-3.141081,-6.4706516,-1.5895149,-6.684119,-1.150363,-5.7781844,1.177752,-5.83889,0.18734153,-1.7374675,1.2745798,0.85141754,0.9165509,2.0613503,0.2511043,1.127025,2.4525084,1.2957306,4.724947,7.073075,9.605303,185.83176,66.82361,39.272198,21.101452,23.758629,38.35376,17.39327,13.53218,19.444706,9.762034,13.238366,10.624423,8.784016,8.873028,9.980584,6.7653546,9.988075,7.1457615,5.4767647,6.0545106,7.193261,6.3200235,8.24646,6.7699404,7.124895,5.9726033,7.921246,5.7818136,5.6125746,7.312831,8.229503,9.974122,8.767217,11.742729,9.193294,9.289911,8.159985,9.853533,11.331171,11.847498,angry
-628.4157,79.11269,-6.0657806,25.961048,4.4111915,-4.682077,-9.467079,-4.2879653,-10.396425,4.935701,-3.454245,0.009312586,-6.166405,-1.8538053,-4.969033,6.9842806,-10.3803,2.0629182,-3.7723815,-5.054226,-4.5178456,-2.2739887,-6.5150476,-0.5450217,-1.9863489,-0.73097277,-2.5426836,0.3357186,-3.3081145,-0.66776085,-4.7863894,1.1595552,-0.08006473,2.5191135,4.7486477,4.4771166,5.770375,7.4813776,13.173347,16.048744,166.49852,60.164852,30.15787,24.19382,20.455349,25.974424,22.04612,14.018644,18.041328,10.231365,14.326171,8.786505,10.262709,9.23991,11.156048,7.0493274,12.422119,7.9157815,7.7510886,8.846015,6.6696696,6.760662,8.787015,5.592139,6.1401668,5.894659,6.8731904,5.734185,6.68536,4.677187,6.7617674,4.7654457,9.023436,13.111896,17.022636,16.659487,10.947225,12.720331,18.989443,20.254278,neutral
-571.8955,85.81846,-4.371938,21.01462,-0.07585812,-14.975625,-11.632387,-1.4171492,-18.423405,5.7759113,-5.0545487,-4.4839425,-6.6754155,0.7712284,-5.0615606,-0.25785932,-5.6672487,-4.522936,-2.0073164,-4.769069,-5.6088204,-4.297193,-6.4138336,-0.47546372,-6.0135283,0.69638175,-5.254829,0.5018576,-2.1930811,-3.7900934,-0.55622107,1.2212948,2.8064368,1.9207803,5.0086346,-0.16957001,1.7515041,1.5368137,7.0750413,14.599785,145.93788,65.383156,29.05254,20.05504,23.880913,29.505135,19.195045,14.90923,21.495672,8.670297,11.436458,11.652187,10.681408,7.8339257,9.624439,7.170105,9.0673685,7.887235,6.3508897,8.489202,8.067453,6.628298,8.558005,5.8007493,7.5153217,4.976449,7.9774866,5.015646,5.708028,5.9474955,4.953321,8.125914,11.642536,15.504758,14.034184,12.634282,8.030524,9.365427,14.471697,16.38689,sad
-491.40445,75.00478,-30.437963,21.056246,1.8082172,-21.175903,-12.246177,1.0552002,-10.46126,-0.011178122,-4.186734,-3.511167,-2.2739463,-0.23077531,-8.355204,2.9232178,-7.226846,2.5665863,-6.725878,0.430621,-5.4722233,-1.5957601,-3.9356408,-1.2088189,-3.8475704,0.32490546,-6.2141104,-0.8739729,-3.6026702,-1.7413381,0.32207462,1.9791683,1.7730205,1.5820249,1.9356378,-0.0740958,1.1008501,2.4639227,7.83403,11.61163,181.67494,65.55459,44.581215,25.5082,24.844002,32.27215,18.644253,10.204278,17.01222,10.068151,14.023957,11.386276,8.436328,9.675496,11.121484,8.112829,9.923568,7.219809,8.364261,6.0281467,7.8922048,6.2554917,7.541451,6.40487,7.060256,5.195245,7.6611037,6.629196,5.955264,5.997997,6.977753,11.315527,11.829998,14.018361,11.521514,9.603547,7.548999,9.046645,11.254751,12.819412,angry
-600.40485,86.987114,-7.086947,20.82124,-1.4447733,-19.463888,-11.868497,2.0310073,-19.417526,4.1553493,-1.8909031,-6.329493,-7.084091,1.5682719,-5.340736,-0.027869217,-4.804112,-3.0842366,-1.3996437,-3.102987,-7.7064967,-3.004319,-8.480541,-1.8564674,-4.4531064,0.56001216,-4.828208,-1.3895338,-2.092978,-3.7616103,0.26271302,-1.5072634,1.0043517,1.303304,4.5369587,0.38280353,0.16863815,2.1423032,7.69579,13.903394,150.91524,65.18777,24.607986,21.399601,24.65081,31.95205,17.031507,12.682956,20.919615,9.37745,12.572288,10.80339,11.397986,9.600514,10.392114,8.142133,8.721831,7.409722,6.0875964,7.046854,8.047418,6.0271688,9.316892,6.232723,7.3609424,5.0033817,7.001351,5.698461,6.500205,7.7531753,6.4148345,9.895256,12.797556,16.155394,13.482024,12.172568,8.801876,10.88584,14.11993,16.378521,sad
-454.54962,74.846756,-31.784279,20.158184,0.066684775,-22.506199,-12.969824,-0.6133708,-12.096966,3.1697726,-1.2426817,-4.4903445,-2.688527,2.198281,-10.91904,4.6466846,-5.7574263,1.5496533,-3.6006253,-0.88280994,-5.616365,1.8581105,-6.327811,0.38035136,-5.039292,0.37916943,-4.063448,-0.6322354,-2.5121565,0.9053803,-0.9796862,2.3958318,2.4750535,3.2780545,3.1020987,3.187448,2.7290583,4.865114,7.059542,10.172272,182.71095,59.783424,40.105236,25.632662,31.920038,32.21073,16.894295,12.583427,17.422337,11.899748,13.880168,14.731679,9.919185,8.12615,12.2175455,9.970316,10.168433,6.6216664,6.849667,6.327456,8.097068,5.5156484,8.498329,6.136973,7.2244263,6.237176,7.6791387,6.366513,5.908265,5.093695,7.5034604,10.189045,11.357043,9.931237,9.041892,8.379264,8.225478,9.1399765,9.044158,9.918812,angry
-700.6654,86.26099,3.398136,23.6379,6.0935597,-6.143102,-8.90563,4.6702514,-16.29961,0.5910362,-2.724223,-4.7311554,-6.9683194,2.9862792,-5.0274878,-0.34667274,-2.826833,-6.059583,0.9845097,-1.000101,-7.273435,-2.9098048,-8.398097,-0.80640805,-3.930819,2.4114392,-1.5080085,-2.5538225,0.21710049,-2.507239,3.3329165,2.9136875,3.7042623,3.0695934,3.713376,0.88577056,2.8667176,4.884148,15.443664,18.084888,139.04837,62.07232,21.774399,17.273178,20.58748,22.935558,17.688154,14.773084,20.27141,10.855356,11.385866,10.492568,11.263081,6.221264,10.895698,6.5896835,8.713257,10.378305,7.4320245,7.1004806,9.981514,6.3485694,9.89044,5.4161925,7.2063046,5.6178784,6.605717,6.319531,5.1270833,8.514166,8.247696,11.905759,13.700787,11.654504,9.683915,8.553599,8.980228,9.831792,15.565395,16.39462,sad
-530.6922,65.278366,-14.233537,13.675951,-2.0235143,-7.107093,-16.660158,2.4697824,-13.252547,-1.2606963,-3.091695,-2.3638053,-9.228175,4.1994224,-6.694843,0.0043435018,-3.764998,-1.5099806,-0.63073516,-1.2405072,-7.3681016,-2.394371,-6.748639,-0.62838787,-3.1790314,2.3291023,-2.9135196,0.28564832,0.38437882,-0.4514788,1.504641,1.9197949,3.547934,3.346607,3.484677,3.6415102,6.680009,8.939848,12.18325,11.900212,166.29115,58.87726,26.700188,22.532635,21.856121,25.283012,19.756285,11.06315,16.335985,8.379454,11.357072,9.974892,11.2597685,6.5662203,12.129774,9.724611,8.712489,8.632905,7.4189043,6.390532,7.8400455,6.163516,9.147768,6.1388087,7.7848487,5.2981114,7.5329313,6.118366,6.7611055,6.852104,7.6662965,12.338532,12.510188,12.23757,9.315359,9.2506275,12.152439,12.648485,13.685146,13.556502,fearful
-505.46817,71.73026,-17.86964,16.750496,-5.5626135,-16.352167,-15.510166,5.4290333,-18.345478,-0.5211966,-1.7502385,-5.311633,-4.817302,1.7633747,-9.006508,3.5538723,-9.05432,-0.18645306,-6.220077,-2.3821099,-6.8440876,-2.4833567,-7.315286,-1.6046673,-4.7828994,0.41736755,-6.1560516,0.62346816,-1.8911126,2.775077,1.8709989,1.5375007,1.8686131,-2.1899443,0.2383688,-0.6600441,3.434055,3.411404,7.538635,9.4585705,188.70709,63.90889,39.13557,22.099195,26.531933,35.304043,20.740147,12.333682,20.067411,8.851497,12.350126,11.50033,10.572078,7.052637,12.926318,8.112958,10.086139,7.473716,7.3107057,7.2769547,7.9624934,5.5199738,8.679547,6.773241,7.7169976,5.8877296,7.923422,5.289232,9.9479065,11.819936,13.517497,14.240833,10.9071665,10.147682,6.1037707,8.046096,9.428341,10.1569605,12.023022,12.457987,happy
-540.63806,51.39912,-7.5533614,14.217744,-2.2263434,-1.9675341,-14.044154,3.9025104,-12.395001,0.12379979,-2.9934006,-0.08135499,-7.6059465,1.8730408,-4.1901574,1.8517039,-3.7354805,-0.059331503,-3.003471,-1.0392691,-8.655571,-1.1450169,-4.9716015,-1.0680488,-3.6903157,1.4518929,-3.0407653,-0.7694754,-0.72162294,-1.5725465,0.6721775,1.1074984,2.810867,2.6966233,2.8231776,2.1483495,4.2445526,6.735547,10.635856,13.362042,177.82936,59.732693,23.867996,17.873762,18.225527,25.147802,18.15723,12.467929,17.692495,8.257377,9.63326,8.9673395,11.094912,7.4275866,9.035588,6.794826,8.779003,6.505816,6.417322,5.838886,9.612481,5.69294,8.449169,5.046344,6.8532877,4.5380244,6.913203,5.213989,5.6438785,6.0978374,7.893051,11.410254,13.99495,13.817627,8.645607,6.7790785,8.919796,11.760737,13.990453,13.79156,fearful
-646.8205,90.4415,-1.5526601,20.413483,-2.1176124,-5.540251,-11.172106,-2.217016,-15.671345,7.309082,-1.0304289,-6.4438906,-3.6187418,0.18125592,-10.717426,1.5651848,-12.583881,-0.8608713,-3.735739,-6.56605,-6.299874,-2.843138,-8.930025,-1.5420593,-3.313177,-3.0410485,0.13697688,-1.4794285,-2.7111194,1.8512167,2.1741033,6.116684,3.5609066,2.6220703,-0.6100231,-1.1022589,-1.7308244,6.356583,12.116178,16.093304,147.83305,62.46383,27.285164,21.136654,27.76477,26.224287,24.370428,10.662655,18.073132,10.733744,13.680899,11.398542,8.292321,9.152251,13.654729,6.594031,11.816568,7.0813613,6.875106,6.6795316,5.5665,5.453704,9.759119,6.5611854,6.251397,6.8418555,6.067517,6.787363,7.3579016,9.902184,15.685699,16.883598,15.297861,10.182454,7.8678384,7.81386,7.8736734,10.6711445,15.18952,17.897852,calm
-585.3177,85.43936,-12.920426,18.580547,-4.142284,-16.933334,-11.696572,-1.3906755,-13.195246,2.7724807,-4.323856,-4.6875577,-4.8782344,-2.4297624,-5.7237206,-1.0488065,-10.253703,0.53902584,-5.0576053,-4.504301,-3.3355331,-7.0072374,-4.4882393,-4.6940417,-3.557365,-3.371765,-1.7023337,-1.4652121,-2.105333,0.6592888,1.6252189,5.9142003,4.756754,2.8908973,1.362702,-2.3156183,0.32921585,3.7161663,9.528407,13.6643305,144.17702,65.2618,40.98303,19.980234,32.442413,30.234133,25.336462,10.324626,16.043764,9.379638,13.71787,8.753466,8.371469,8.305266,9.417382,7.320516,9.215699,6.652731,7.4557667,6.8825154,5.735823,8.270253,7.097436,6.99096,5.829525,5.9110217,6.012771,7.34912,9.016995,10.029328,13.531175,18.925518,15.641685,13.614388,9.803711,7.3269687,7.4724503,10.674135,15.449092,18.02429,calm
-648.2461,79.20557,-0.4543384,25.778305,0.9664784,-2.5186973,-14.555685,3.4077528,-10.381134,-3.3044147,-0.035975248,-3.3062246,-6.2634053,3.8333588,-5.4948497,1.3828948,-3.4309165,-2.308247,0.81804764,-3.2908063,-7.7322893,-1.9903144,-6.6627927,0.08545836,-3.1719744,2.4065692,-1.6627398,-0.5752143,1.3003051,-0.92521733,2.4856684,1.0330025,4.348083,4.6901784,5.216741,1.5131216,3.038811,3.7831995,11.438111,13.12085,150.87744,60.40083,23.84772,19.651234,21.282732,22.487099,20.636175,11.729394,17.238495,12.041965,11.188558,10.970116,11.899636,6.6589675,12.172902,6.2127194,7.7072797,8.267112,7.387531,8.311387,9.297951,7.4325323,8.235058,4.63401,6.9623566,5.787851,6.2145395,5.5914035,4.827707,5.5515747,6.499562,8.96472,10.921453,10.922723,9.642755,8.07719,6.7779994,8.849299,13.560208,13.014176,sad
-625.0682,77.88774,-3.3572273,18.568226,-0.7748232,-2.68427,-11.860563,1.253696,-10.93377,2.1980455,0.13106242,-3.489326,-9.5620985,5.0128922,-7.8089466,4.4832745,-4.520929,-1.5721357,1.1690241,-3.4125028,-6.658703,-1.2801399,-7.3955245,0.9282564,-3.2318542,2.4203014,-4.768413,1.5367993,0.46986112,0.6884749,2.5902777,2.6816564,4.8366857,2.7020607,3.5814574,3.3129508,6.7085342,9.661018,13.686554,14.391665,164.92928,56.7874,21.676548,23.356684,22.290848,23.043358,19.205185,9.97669,15.231612,10.579097,15.242896,11.894887,11.682923,9.40686,14.602571,8.958895,9.599865,7.955576,6.4687104,8.875019,8.49433,5.5194182,10.219014,6.370083,8.496185,5.4628334,8.623534,5.9748282,7.2454247,7.662967,8.970077,13.662572,12.090206,15.243288,10.869214,10.0507,12.016872,12.542659,15.960411,15.087367,fearful
